observation_id,example_idx,concept_index,raw_ce,adjusted_ce
133,432,9,0.00785818323493,0.00785818323493
134,432,10,4.488741251407191e-5,4.488741251407191e-5
135,432,11,3.483421460259706e-5,3.483421460259706e-5
136,432,12,4.0007980715017766e-5,4.0007980715017766e-5
137,434,1,0.04899197283278526,0.03831915677771123
138,434,2,0.03127228152394915,0.02107277885646675
139,434,3,0.00794158800272268,0.00207938944676053
140,434,4,0.0254070776863955,0.01530084584912318
141,434,5,0.0127225248143076,0.0127225248143076
142,434,6,5.604577381745912e-5,5.604577381745912e-5
143,434,7,6.058372091501e-4,6.058372091501e-4
144,434,8,4.7257864935090765e-5,4.7257864935090765e-5
145,434,9,3.964984352933243e-5,3.964984352933243e-5
146,438,1,0.01040430289382735,0.00774267256714377
147,438,2,0.01953968141848841,0.01613673138080739
148,438,3,0.01768533186987043,0.01381038984936521
149,438,4,0.0182740941333274,0.01544078080417973
150,438,5,0.024564329534769,0.024564329534769
151,438,6,4.452473149285652e-5,4.452473149285652e-5
152,438,7,0.0172175988554954,0.0172175988554954
153,438,8,6.253290921449e-4,6.253290921449e-4
154,438,9,0.0025561447255313,0.0025561447255313
155,438,10,2.9503718906198628e-5,2.9503718906198628e-5
156,438,11,3.325393845443614e-5,3.325393845443614e-5
157,521,1,0.15518540514464502,0.17000656047984838
158,521,2,-0.00165600473307376,-0.01363874543433876
159,521,3,0.01754168776005827,0.02023848792554743
160,521,4,-0.00405513331952531,-0.01386831090385662
161,521,5,0.02485509833786635,0.02986233377843358
162,521,6,0.00300112308468665,0.00800835852525388
163,521,7,5.393700485001318e-5,5.393700485001318e-5
164,521,8,3.89659107895568e-5,3.89659107895568e-5
165,521,9,3.971137266489677e-5,3.971137266489677e-5
166,703,1,0.0198833793401718,0.01545960429621521
167,703,2,0.01961630955338479,0.01634214485778272
168,703,3,0.01778518036007879,0.01481584239420745
169,703,4,5.611205779131914e-5,6.113233356992259e-5
170,703,5,5.541855716728086e-5,6.043883294588432e-5
171,703,6,6.542538903886452e-5,6.542538903886452e-5
172,703,7,8.51187040098e-4,8.51187040098e-4
173,703,8,0.0025733415968716,0.0025733415968716
174,703,9,0.0213717520236969,0.0213717520236969
175,703,10,0.0230508316308259,0.0230508316308259
176,703,11,4.3319116230122745e-5,4.3319116230122745e-5
177,703,12,4.132398316869512e-5,4.132398316869512e-5
178,704,1,0.03763756508124057,0.04001121522774793
179,704,2,0.00880680961806013,0.00455150778094052
180,704,3,0.04089361144967066,0.0436907790437127
181,704,4,0.03857542522988902,0.04155183760068029
182,704,5,0.01407679857220495,0.01470436886392677
183,704,6,0.00248783139977604,0.00311540169149787
184,704,7,3.0333249014802277e-5,3.0333249014802277e-5
185,704,8,3.318985545774922e-5,3.318985545774922e-5
186,704,9,4.00742756028194e-5,4.00742756028194e-5
187,704,10,0.0132649829611182,0.0132649829611182
188,704,11,0.0140926744788885,0.0140926744788885
189,704,12,2.5324085072497837e-5,2.5324085072497837e-5
190,704,13,2.64601349044824e-5,2.64601349044824e-5
191,788,1,0.01752545078003703,0.01826812747190968
192,788,2,3.2257663891261e-4,0.00111119147743726
193,788,3,-8.497674571118362e-5,-3.9336581869427e-4
194,788,4,0.00184761506534413,0.00234055777622407
195,788,5,5.2317784138722345e-5,5.2317784138722345e-5
196,788,6,0.0178817007690668,0.0178817007690668
197,788,7,0.0172317326068878,0.0172317326068878
198,788,8,0.0182772446423769,0.0182772446423769
199,788,9,3.217137782485224e-5,3.217137782485224e-5
200,788,10,3.274195842095651e-5,3.274195842095651e-5
201,793,1,4.6581318019885e-4,4.6967220754038e-4
202,793,2,7.6812607585449e-4,9.3707838439907e-4
203,793,3,5.3574464982375e-4,5.900014351314e-4
204,793,4,6.402852886822e-4,6.6547792928873e-4
205,793,5,5.186564812902e-4,5.4384912189673e-4
206,793,6,4.5023654820397496e-5,4.5023654820397496e-5
207,793,7,0.0130946831777691,0.0130946831777691
208,793,8,2.7345655325916596e-5,2.7345655325916596e-5
209,793,9,3.218308120267466e-5,3.218308120267466e-5
210,851,1,0.0012980640603928,-6.281141423311e-4
211,851,2,5.8765533322003e-4,-9.9040197948734e-4
212,851,3,0.02279250285452386,0.0212152966146031
213,851,4,0.00297173357588079,0.00188615832801542
214,851,5,0.02052163053303955,0.02072480061246268
215,851,6,0.02185062225908034,0.02205379233850347
216,851,7,8.279745816253e-4,8.279745816253e-4
217,851,8,5.937092355452e-4,5.937092355452e-4
218,851,9,5.6886987295001745e-5,5.6886987295001745e-5
219,851,10,0.0185627341270446,0.0185627341270446
220,851,11,4.386880755191669e-5,4.386880755191669e-5
221,851,12,4.068865018780343e-5,4.068865018780343e-5
222,1036,1,0.0416098069399595,0.03770356294180169
223,1036,2,0.0110102575272321,0.00710401352907429
224,1036,3,7.312971865758e-4,7.312971865758e-4
225,1036,4,4.742284363601357e-5,4.742284363601357e-5
226,1036,5,0.0030841124244034,0.0030841124244034
227,1036,6,9.629424312151e-4,9.629424312151e-4
228,1100,1,0.0221720882436784,0.02277939695843039
229,1100,2,0.0236457274040731,0.02532131198291972
230,1100,3,-0.0026384861630504,-0.00342801126712656
231,1100,4,5.521999264601618e-5,5.521999264601618e-5
232,1100,5,6.662748055532e-4,6.662748055532e-4
233,1100,6,0.022580599412322,0.022580599412322
234,1100,7,6.992055568844e-4,6.992055568844e-4
235,1100,8,4.132548201596365e-5,4.132548201596365e-5
236,1100,9,4.448939216672443e-5,4.448939216672443e-5
237,1101,1,0.02190896389947737,0.0231931469383336
238,1101,2,0.00482459157259046,0.00442608230596893
239,1101,3,0.0238216275902232,0.02487605065175781
240,1101,4,0.02328663461472994,0.02481903656451801
241,1101,5,0.00306946876480647,0.00300568849388305
242,1101,6,7.960364200702667e-5,1.5823371083603394e-5
243,1101,7,4.725004328065552e-5,4.725004328065552e-5
244,1101,8,5.692770355381e-4,5.692770355381e-4
245,1101,9,0.0249147024005651,0.0249147024005651
246,1101,10,4.825642827199772e-5,4.825642827199772e-5
247,1101,11,5.262474951450713e-5,5.262474951450713e-5
248,1120,1,0.02346064487937838,0.0279149732293442
249,1120,2,1.4657969586548e-4,0.00412192687787817
250,1120,3,0.02235596592072393,0.02706960565387635
251,1120,4,5.7647348148749e-4,7.0451304656834e-4
252,1120,5,6.052029202692e-4,7.3324248535004e-4
253,1120,6,6.080712773837149e-5,6.080712773837149e-5
254,1120,7,5.859964294359e-4,5.859964294359e-4
255,1120,8,0.0242758635431528,0.0242758635431528
256,1120,9,4.094053292647004e-5,4.094053292647004e-5
257,1120,10,4.7034031013026834e-5,4.7034031013026834e-5
