observation_id,example_idx,concept_index,raw_ce,adjusted_ce
64,14,2,0.00966415926814075,0.07382057050090689
65,14,3,0.0184401478618383,0.0184401478618383
66,14,4,0.0120990416035056,0.0120990416035056
67,14,5,0.0587986409664154,0.0587986409664154
68,15,1,0.05875835916958751,0.06344607692298163
69,15,2,0.0066403115633875,0.01132802931678162
70,15,3,0.0202968977391719,0.0202968977391719
71,15,4,0.0045313397422432,0.0045313397422432
72,15,5,0.0590703822672367,0.0590703822672367
73,16,1,0.02614851109683509,0.04547555574151465
74,16,2,0.0901165921241045,0.10944363676878403
75,16,3,0.0248476285487413,0.0248476285487413
76,16,4,0.1869300305843353,0.1869300305843353
77,16,5,0.7010229229927063,0.7010229229927063
78,17,1,0.01391311082988974,-0.00392888081678699
79,17,2,0.05742027517408135,0.03957828352740461
80,17,3,0.10258032288402316,0.18048100653894456
81,17,4,0.01165912393480535,0.08955980758972676
82,18,1,0.058572743088007,0.08355874115979076
83,18,2,0.110992606729269,0.13597860480105275
84,18,3,0.1059515252709388,0.1059515252709388
85,18,4,0.0381164886057376,0.0381164886057376
86,19,1,0.06516319513320916,0.06516319513320916
87,19,2,0.10029515624046328,0.10029515624046328
88,19,3,0.0855176001787185,0.0855176001787185
89,19,4,0.0236660223454237,0.0236660223454237
90,19,5,0.1837565600872039,0.1837565600872039
91,20,1,0.03928374499082565,0.01713558591464609
92,20,2,0.08373513817787165,0.06158697910169208
93,20,3,0.0196184888482093,0.0196184888482093
94,20,4,0.0163084175437688,0.0163084175437688
95,20,5,0.0195848736912012,0.0195848736912012
96,21,1,0.03079627454280849,0.03705155179376974
97,21,2,0.0915281176567078,0.09778339490766906
98,21,3,0.0196608230471611,0.0196608230471611
99,21,4,0.0062208492308855,0.0062208492308855
100,21,5,0.0582079328596591,0.0582079328596591
101,22,1,0.0197968131396919,0.02303424775331707
102,22,2,0.0063726862426847,0.00961012085630987
103,22,3,0.0219018645584583,0.0219018645584583
104,22,4,0.0205036532133817,0.0205036532133817
105,23,1,-0.13741994276642805,-0.18067664382205653
106,23,2,0.49561831727623945,0.452361616220611
107,23,3,0.0361014753580093,0.0361014753580093
108,23,4,0.0283064823597669,0.0283064823597669
109,24,1,0.3033026829361915,0.696046324996845
110,24,2,0.24506869167089465,0.6378123337315481
111,24,3,0.0372075289487838,0.0372075289487838
112,24,4,0.0064842337742447,0.0064842337742447
113,24,5,0.0384767353534698,0.0384767353534698
114,25,1,0.05300151556730265,0.18531126863762296
115,25,2,0.12358059734106064,0.255890350411381
116,25,3,0.0374646931886673,0.0374646931886673
117,25,4,0.095279075205326,0.095279075205326
118,26,1,-0.01980080455541616,0.01384122685847477
119,26,2,0.23593942075967783,0.26958145217356877
120,26,3,0.7670252323150635,0.7670252323150635
121,26,4,0.1027807667851448,0.1027807667851448
122,27,1,0.39470322057604784,0.4373571378658137
123,27,2,-0.19883213564753535,-0.15617821835776954
124,27,3,0.0404271855950355,0.0404271855950355
125,27,4,0.0369406081736087,0.0369406081736087
126,27,5,0.2656175196170807,0.2656175196170807
127,28,1,-0.16957875341176992,-0.1122863167685326
128,28,2,0.36988335102796555,0.4271757876712029
129,28,3,0.0954156816005706,0.0954156816005706
130,28,4,0.1650906503200531,0.1650906503200531
131,28,5,0.0350733958184719,0.0350733958184719
132,28,6,0.1797712445259094,0.1797712445259094
133,29,1,0.0031349385972135,0.00196007442395465
134,29,2,0.0064949312363751,0.00532006706311625
135,29,3,0.0181748159229755,0.0181748159229755
136,29,4,0.0173575971275568,0.0173575971275568
137,29,5,0.0630232915282249,0.0630232915282249
