observation_id,example_idx,concept_index,raw_ce,adjusted_ce
46,161,3,0.00119548265017021,0.00243719004806014
47,161,4,0.01289997693432573,0.01510231782713697
48,161,5,8.6858737222424e-4,-2.6299916730893e-4
49,161,6,-6.0445191760057e-4,-0.00230529024333085
50,161,7,-0.00103811816537323,-0.00371572206608597
51,161,8,0.02155167386642156,0.02398586213510238
52,161,9,6.880587898194e-4,6.880587898194e-4
53,161,10,6.893066456541e-4,6.893066456541e-4
54,161,11,0.0072622541338205,0.0072622541338205
55,161,12,0.0017319290200248,0.0017319290200248
56,161,13,0.0019016643054783,0.0019016643054783
57,161,14,0.0018893545493483,0.0018893545493483
58,161,15,0.0017059721285477,0.0017059721285477
59,161,16,3.979766333941e-4,3.979766333941e-4
60,161,17,0.035198051482439,0.035198051482439
61,161,18,0.0045104962773621,0.0045104962773621
62,161,19,0.0047059403732419,0.0047059403732419
63,161,20,0.0046054869890213,0.0046054869890213
64,161,21,6.79207383655e-4,6.79207383655e-4
65,161,22,6.493147229775e-4,6.493147229775e-4
66,161,23,6.612134166061e-4,6.612134166061e-4
67,161,24,7.083335076458e-4,7.083335076458e-4
68,161,25,0.0013296250253915,0.0013296250253915
69,224,1,0.00193634384777393,0.00265499074774413
70,224,2,0.01736373535823077,0.02035239070151469
71,224,3,-6.9605791941286e-4,-0.00147690913015336
72,224,4,-0.00151956244371833,1.8448424864867e-4
73,224,5,-0.00623548410658264,-0.00504195402761796
74,224,6,0.01883317351166625,0.02002670359063093
75,224,7,0.0125541482120752,0.0125541482120752
76,224,8,0.0050324411131441,0.0050324411131441
77,224,9,0.00479455024469639,0.0070212220445664
78,224,10,0.00601132761221379,0.0082379994120838
79,224,11,0.0031612894963473,0.0031612894963473
80,224,12,2.723301586229e-4,2.723301586229e-4
81,224,13,9.65092156548e-4,9.65092156548e-4
82,224,14,0.0013987114652991,0.0013987114652991
83,224,15,0.0012634797021746,0.0012634797021746
84,224,16,0.0015135298017412,0.0015135298017412
85,224,17,0.0026479908265173,0.0026479908265173
86,263,1,0.001702480391638,0.00162494909328954
87,263,2,-0.00330719189999704,-0.0044049289153134
88,263,3,0.01294843932798054,0.0111753814332735
89,263,4,-4.1173875069943e-4,1.7998291789147e-4
90,263,5,0.00438609259072106,0.0043651772678665
91,263,6,0.00405403511467736,0.00407229997674662
92,263,7,0.0041109891608357,0.0041109891608357
93,263,8,0.0054692872799932,0.0054692872799932
94,263,9,7.847548695281e-4,7.847548695281e-4
95,263,10,0.0077232490293681,0.0077232490293681
96,263,11,3.709801821969e-4,3.709801821969e-4
97,267,1,0.00200013637368096,0.00248340082977422
98,267,2,0.00247995254176201,0.00325623254374591
99,267,3,3.2046870910561e-4,-8.089809334672064e-5
100,267,4,0.0048737423494458,0.0048737423494458
101,267,5,0.005294763483107,0.005294763483107
102,267,6,3.614464658312e-4,3.614464658312e-4
103,267,7,0.0435517355799675,0.0435517355799675
104,267,8,0.0063287280499935,0.0063287280499935
105,267,9,0.0011886007850989,0.0011886007850989
106,267,10,0.0019162730313837,0.0019162730313837
107,267,11,8.454613853245e-4,8.454613853245e-4
108,267,12,0.0405414663255214,0.0405414663255214
109,295,1,3.5316461344335e-4,4.4535394773851e-4
110,295,2,2.8709327216345e-4,3.3685538463987e-4
111,295,3,-7.394467805517733e-7,-2.0327622949857277e-5
112,295,4,8.443055442814658e-5,1.1517684148501e-4
113,295,5,0.0044329902157187,0.0044329902157187
114,295,6,0.0018246815307065,0.0018246815307065
115,295,7,2.495743101462e-4,2.495743101462e-4
116,295,8,0.0088134054094553,0.0088134054094553
117,295,9,0.0046041198074817,0.0046041198074817
118,295,10,0.0088568497449159,0.0088568497449159
119,295,11,0.0016288477927446,0.0016288477927446
120,295,12,0.0044531086459755,0.0044531086459755
121,295,13,6.728154839947e-4,6.728154839947e-4
122,295,14,0.0017368968110531,0.0017368968110531
123,295,15,6.253996398299e-4,6.253996398299e-4
124,295,16,0.0017564707668498,0.0017564707668498
125,351,1,-2.4624290138796e-4,-3.8925977181896e-4
126,351,2,0.01072869434816918,0.01083012976900272
127,351,3,0.00279804455446228,0.00291063367411432
128,351,4,0.0055450736545026,0.0055450736545026
129,351,5,0.0133305517956614,0.0133305517956614
130,351,6,5.124495364725e-4,5.124495364725e-4
131,351,7,2.466595906298e-4,2.466595906298e-4
132,351,8,0.0050236568786203,0.0050236568786203
133,351,9,0.0087818466126918,0.0087818466126918
134,351,10,0.0173608027398586,0.0173608027398586
135,351,11,3.820301790256e-4,3.820301790256e-4
136,351,12,0.0039537083357572,0.0039537083357572
137,351,13,0.0042838086374104,0.0042838086374104
138,351,14,2.66597548034e-4,2.66597548034e-4
139,351,15,2.950488706119e-4,2.950488706119e-4
140,356,1,0.00341879758404194,0.00378785564123856
141,356,2,-6.9519781512404e-4,-0.00182338731031332
142,356,3,0.01257046313609559,0.01275553650086186
143,356,4,0.00276882798061701,0.00378223429854762
144,356,5,0.00396532184095121,0.0050065312069897
145,356,6,8.902390254656693e-5,6.4920159438303e-4
146,356,7,0.0020424611866474,0.0020424611866474
147,356,8,2.407840802334e-4,2.407840802334e-4
148,356,9,0.0050514815375208,0.0050514815375208
149,356,10,0.0046569090336561,0.0046569090336561
150,356,11,0.0016739934217184,0.0016739934217184
151,356,12,0.029179461300373,0.029179461300373
152,391,1,0.0124940207460895,0.01461668677537068
153,391,2,5.0266622565699496e-5,0.00217293265184688
154,391,3,0.0080883791670203,0.0080883791670203
155,391,4,0.0087087769061326,0.0087087769061326
156,391,5,0.0021568161901086,0.0021568161901086
157,391,6,0.0050412523560225,0.0050412523560225
158,391,7,0.0464890077710151,0.0464890077710151
159,391,8,0.0067450976930558,0.0067450976930558
160,432,1,-3.2422746138158e-4,-6.3000678295182e-4
161,432,2,-6.5079892419817e-4,-0.0013625385794863
162,432,3,0.00559719973671233,0.00664816094976431
163,432,4,-2.4971584313488e-4,-7.2424494783382e-4
164,432,5,0.0048168981447815,0.0048168981447815
165,432,6,2.234019775642e-4,2.234019775642e-4
166,432,7,0.005225203000009,0.005225203000009
167,432,8,0.0100478073582053,0.0100478073582053
168,432,9,6.163790385471657e-5,6.163790385471657e-5
169,432,10,7.041055505396798e-5,7.041055505396798e-5
170,432,11,0.0015631024725735,0.0015631024725735
171,432,12,0.5932512283325195,0.5932512283325195
172,432,13,0.0011463218834251,0.0011463218834251
173,432,14,0.0119926743209362,0.0119926743209362
174,434,1,0.01325587743970875,0.00274018371798866
175,434,2,0.01756601285887879,0.01040701076178376
176,434,3,0.2568121223594062,0.23762036258000108
177,434,4,-0.02744009848296021,-0.04157051824220247
178,434,5,-7.7690235290599e-4,0.03172030275122087
179,434,6,-0.01079905133762321,0.01420438581734892
180,434,7,0.02774414783198154,0.05581821477172447
181,434,8,0.2560263105964017,0.2548712325344391
182,434,9,0.0048865978606045,0.0048865978606045
183,434,10,0.0055741877295076,0.0055741877295076
184,434,11,0.0191099904477596,0.0191099904477596
185,434,12,3.369208134245e-4,3.369208134245e-4
186,438,1,0.00462455618253442,0.005065483523726
187,438,2,0.00100144710449965,0.00160171259212944
188,438,3,0.00209721703140532,0.00280774196702154
189,438,4,0.00125971094530539,0.00187547337518377
190,438,5,0.0051110861822962,0.0051110861822962
191,438,6,0.0060235881246626,0.0060235881246626
192,438,7,0.0016169724985957,0.0016169724985957
193,438,8,7.334637339226e-4,7.334637339226e-4
194,438,9,0.0028056418523192,0.0028056418523192
195,438,10,0.0017225948395207,0.0017225948395207
196,438,11,0.0059303850866854,0.0059303850866854
197,513,1,-0.00509044678377296,-0.0059725385297757
198,513,2,0.01356108394490243,0.01300615000920365
199,513,3,0.02389450868940911,0.02271054760827813
200,513,4,0.00267478195989191,0.00111184155953625
201,513,5,4.3598754564294e-4,0.0012176057090475
202,513,6,0.00320985907455904,0.0039914772379636004
203,513,7,0.0134424931893591,0.01182470551022565
204,513,8,-0.00256808768608609,-0.00418587536521954
205,513,9,0.02226072041958103,-0.03467567132035472
206,513,10,0.07955546016455628,0.12458380103672842
207,513,11,0.2697360185411526,0.2913465974686985
208,513,12,0.0066114193759858,0.0066114193759858
209,513,13,0.135577991604805,0.135577991604805
210,513,14,0.0790369734168052,0.0790369734168052
211,513,15,0.0621725656092166,0.0621725656092166
212,521,1,2.6374705582075e-4,-7.769189545620854e-5
213,521,2,0.00171161207739107,0.00181134542585973
214,521,3,0.0021319489799983,0.00194178778628134
215,521,4,4.0530552602525e-4,2.5280976568688e-4
216,521,5,0.01045331467563906,0.01040625565956157
217,521,6,8.7498644522076e-4,-3.3405055341827e-4
218,521,7,0.00247879446639366,0.00171278984305686
219,521,8,0.0375821702182292,0.0375821702182292
220,521,9,0.0046319458633661,0.0046319458633661
221,521,10,0.0051877917721867,0.0051877917721867
222,523,1,0.0056502092629671,0.0056502092629671
223,523,2,0.005713096819818,0.005713096819818
224,523,3,3.529000969137e-4,3.529000969137e-4
225,523,4,3.165534581057e-4,3.165534581057e-4
226,523,5,0.0018805034924298,0.0018805034924298
227,523,6,0.0020989840850234,0.0020989840850234
228,523,7,0.0013891974231228,0.0013891974231228
229,523,8,7.052488508634e-4,7.052488508634e-4
230,523,9,0.0017628956120461,0.0017628956120461
231,523,10,0.0017140072304755,0.0017140072304755
232,523,11,0.0016423122724518,0.0016423122724518
233,523,12,0.0018536418210715,0.0018536418210715
234,523,13,0.0040488843806087,0.0040488843806087
235,523,14,0.0017279076855629,0.0017279076855629
236,523,15,0.0014665516791865,0.0014665516791865
237,523,16,0.0015483107417821,0.0015483107417821
238,523,17,0.0017854316392913,0.0017854316392913
239,523,18,0.0017966501181945,0.0017966501181945
240,523,19,0.0017168351914733,0.0017168351914733
241,523,20,3.179891500622e-4,3.179891500622e-4
242,523,21,0.0016131860902532,0.0016131860902532
243,523,22,3.292520996183e-4,3.292520996183e-4
244,523,23,3.061786992475e-4,3.061786992475e-4
245,523,24,7.229037582874e-4,7.229037582874e-4
246,523,25,6.967265508137e-4,6.967265508137e-4
247,523,26,3.904211334884e-4,3.904211334884e-4
248,571,1,0.00880334307051571,0.01093146143616038
249,571,2,9.8117297360051e-4,-4.6125449699992e-4
250,571,3,0.00605313656463596,0.00700649049382584
251,571,4,0.0013959936914034,0.00141536048398959
252,571,5,0.0011985613382421,0.00121792813082829
253,571,6,4.6570045621284e-4,7.6251353632756e-4
254,571,7,-3.1194631689385e-4,-1.8874421422307e-4
255,571,8,0.00438017149766285,0.0044313011203889
256,571,9,0.00381433071258165,0.00441096389817416
257,571,10,2.3207278475939e-4,1.8702632909783e-4
258,571,11,1.9867642307264e-4,1.2473480947613e-4
259,571,12,2.8098729429374e-4,2.3096648870403e-4
260,571,13,0.04727793173515235,0.04513751938781522
261,571,14,-0.01051355586969295,-0.01265396821703007
262,571,15,0.00156346851144919,0.00192839239698889
263,571,16,0.00134943087080804,0.00164357893343521
264,571,17,0.00147701150854117,0.00231307161876372
265,571,18,0.00125668810020819,0.0016684029163218
266,571,19,0.0014106730232015,0.0014106730232015
267,571,20,0.00231839663077455,0.00192272503174516
268,571,21,8.403898876469987e-5,2.1443305747848e-4
269,571,22,0.00121689345299574,8.6488402073148e-4
270,571,23,0.0040274322964251,0.0040274322964251
271,571,24,0.0040089800022542,0.0040089800022542
272,644,1,8.4631080244434e-4,0.00206367792283335
273,644,2,0.00532764264547341,0.00629039055725076
274,644,3,0.00879618966185565,0.00978576374655054
275,644,4,0.00260264168658368,0.00381593434632033
276,644,5,0.0022396113460369,0.00255060467934266
277,644,6,3.256922542884e-4,5.8748889801223e-4
278,644,7,0.00172195729768039,0.00230241929871881
279,644,8,0.00127231857125779,0.00139006296609006
280,644,9,-2.5585549641017223e-5,-8.7295266306962e-4
281,644,10,0.01000205388724374,0.00909413356335468
282,644,11,0.01046448177779286,0.00911668286465311
283,644,12,0.00115475332252871,8.3386959287042e-4
284,644,13,0.0053267674520611,0.0053267674520611
285,644,14,0.0050051053985953,0.0050051053985953
286,644,15,7.277192780748e-4,7.277192780748e-4
287,644,16,0.0065991804003715,0.0065991804003715
288,644,17,0.0014866895508021,0.0014866895508021
289,644,18,3.368225879967e-4,3.368225879967e-4
290,703,1,1.4775589806956e-4,1.3379978493773e-4
291,703,2,2.1750479936593e-4,2.035486862341e-4
292,703,3,1.8093051524678e-4,-6.814394871685e-4
293,703,4,-2.4945583330311e-4,-3.8366650255427e-4
294,703,5,0.00245618104236198,0.0022186440970149
295,703,6,0.00652607827214525,0.00608951275419768
296,703,7,0.0155622353777289,0.0155622353777289
297,703,8,2.621418680064e-4,2.621418680064e-4
298,703,9,0.0063086645677685,0.0063086645677685
299,703,10,0.0050693047232925,0.0050693047232925
300,703,11,0.0134155340492725,0.0134155340492725
301,703,12,0.0119411973282694,0.0119411973282694
302,703,13,0.0098888743668794,0.0098888743668794
303,703,14,0.0293611958622932,0.0293611958622932
304,703,15,7.189311436377e-4,7.189311436377e-4
305,703,16,0.0065161297097802,0.0065161297097802
306,704,1,0.00161223634177076,0.00168648517249388
307,704,2,7.4702977796426e-4,0.00100689415427024
308,704,3,5.9280622781446e-4,8.2908305885678e-4
309,704,4,8.370513372331172e-5,3.5410144761502e-4
310,704,5,0.00176577177141248,0.00163709454898681
311,704,6,2.1933602207963e-4,1.4783219206199e-4
312,704,7,1.8632853122348e-4,2.9620716723044e-4
313,704,8,9.066316415555e-4,9.066316415555e-4
314,704,9,2.095121453749016e-5,2.095121453749016e-5
315,704,10,2.0313595086918212e-5,2.0313595086918212e-5
316,704,11,2.356915683776606e-5,2.356915683776606e-5
317,704,12,6.527036748593673e-5,6.527036748593673e-5
318,704,13,8.142014121403918e-5,8.142014121403918e-5
319,704,14,1.181659827125e-4,1.181659827125e-4
320,704,15,1.116701096179e-4,1.116701096179e-4
321,704,16,0.0015612278366461,0.0015612278366461
322,704,17,7.875827723182e-4,7.875827723182e-4
323,704,18,0.00334555925413342,0.00380715616201747
324,704,19,2.7387478621672e-4,3.8800693289961e-4
325,704,20,0.00329511641757562,0.00316944022332205
326,704,21,0.00273844877180332,0.0036073611356791
327,704,22,2.400591765763e-4,2.400591765763e-4
328,704,23,1.474852324463e-4,1.474852324463e-4
329,704,24,0.0140976514667272,0.0140976514667272
330,704,25,0.0049649174325168,0.0049649174325168
331,704,26,0.0051301284693181,0.0051301284693181
332,704,27,2.479470567777e-4,2.479470567777e-4
333,704,28,3.280937671661e-4,3.280937671661e-4
334,704,29,0.0018981178291141,0.0018981178291141
335,704,30,0.00174715986941,0.00174715986941
336,704,31,0.001580637297593,0.001580637297593
337,788,1,-0.00762112375074744,-0.0017942508603166
338,788,2,0.00286664670723739,0.00609005383446894
339,788,3,0.0015577905220804,0.00107828578574596
340,788,4,0.04488065095271544,0.04787871085859227
341,788,5,0.0037960913032293,0.0037960913032293
342,788,6,0.0033788469154387,0.0033788469154387
343,788,7,5.233698175288737e-5,5.233698175288737e-5
344,788,8,0.0100256986916065,0.0100256986916065
345,788,9,6.467993080150336e-5,6.467993080150336e-5
346,788,10,0.0013469895347952,0.0013469895347952
347,788,11,0.0013210711767897,0.0013210711767897
348,788,12,6.229219143278e-4,6.229219143278e-4
349,793,1,0.005666532961186,0.00415090664987051
350,793,2,0.003068303281907,0.00155267697059151
351,793,3,9.329422027803e-4,9.329422027803e-4
352,793,4,0.0114584509283304,0.0114584509283304
353,793,5,0.3564698696136474,0.3564698696136474
354,793,6,0.0051238061860203,0.0051238061860203
355,793,7,0.0041505866684019,0.0041505866684019
356,793,8,0.0056663230061531,0.0056663230061531
357,793,9,0.0066935350187122,0.0066935350187122
358,813,1,0.00181897859147282,0.00201512350899618
359,813,2,0.00164030491820692,0.00154275891705117
360,813,3,0.00189950405911074,0.00194405305626281
361,813,4,5.807105092875e-4,5.5064062077648e-4
362,813,5,0.00794529725681055,0.00759862223965278
363,813,6,8.8863331863344e-4,0.00122611053497252
364,813,7,1.7708031615750123e-6,6.4877660786274e-4
365,813,8,0.00217093237248872,0.00271794540310153
366,813,9,0.0018789182649925,0.0018789182649925
367,813,10,0.00287834378589952,0.00383771891102836
368,813,11,9.6475511721414e-4,0.00207221063165296
369,813,12,0.013713601299969,0.01429651398822429
370,813,13,-1.5253135885967e-4,0.00110275260288783
371,813,14,0.0057273041456937,0.0057273041456937
372,813,15,0.0059107192791998,0.0059107192791998
373,813,16,0.1284581273794174,0.1284581273794174
374,813,17,6.870023789815e-4,6.870023789815e-4
375,813,18,6.420428981073e-4,6.420428981073e-4
376,813,19,7.11458036676e-4,7.11458036676e-4
377,813,20,7.157092913985e-4,7.157092913985e-4
378,851,1,1.1367926890671e-4,1.6851463936936e-4
379,851,2,1.1840279754931e-4,1.1533915256189e-4
380,851,3,8.032337488353438e-5,1.7644063853007e-4
381,851,4,3.9108722618643e-4,4.3670324429585e-4
382,851,5,0.011198560707271,0.011198560707271
383,851,6,0.0050574764609336,0.0050574764609336
384,851,7,0.0135379880666732,0.0135379880666732
385,851,8,0.0017986767925322,0.0017986767925322
386,851,9,5.439557135105e-4,5.439557135105e-4
387,851,10,0.0048010875470936,0.0048010875470936
388,851,11,0.0067548011429607,0.0067548011429607
389,1036,1,5.4043959138047e-4,9.0953944455048e-4
390,1036,2,9.81406096798204e-5,5.4156173510362e-4
391,1036,3,6.7706992270663e-4,7.6346559295337e-4
392,1036,4,0.00402613863010017,0.00416518974758186
393,1036,5,0.0045871096663177,0.0045871096663177
394,1036,6,0.0108892181888222,0.0108892181888222
395,1036,7,0.003101507667452,0.003101507667452
396,1036,8,0.0038085372652858,0.0038085372652858
397,1036,9,6.190930726006e-4,6.190930726006e-4
398,1036,10,0.0017627696506679,0.0017627696506679
399,1100,1,3.7357975088525e-4,5.9444948794791e-4
400,1100,2,0.00299776442989235,0.00321863416695502
401,1100,3,0.0049131368286907,0.0049131368286907
402,1100,4,0.0049391561187803,0.0049391561187803
403,1100,5,3.149967524223e-4,3.149967524223e-4
404,1100,6,7.295561954379082e-5,7.295561954379082e-5
405,1100,7,0.0020271493121981,0.0020271493121981
406,1100,8,0.0042603248730301,0.0042603248730301
407,1100,9,0.0721391960978508,0.0721391960978508
408,1100,10,0.0071934023872017,0.0071934023872017
409,1101,1,0.00162172701675443,0.00203982862538458
410,1101,2,0.00170580848741033,0.00190073105671725
411,1101,3,0.0017603749098877,0.00238644482149109
412,1101,4,0.00163146927176663,0.00214417501034634
413,1101,5,0.0053511606529355,0.0053511606529355
414,1101,6,0.006089283619076,0.006089283619076
415,1101,7,0.0048415572382509,0.0048415572382509
416,1101,8,3.26724955812e-4,3.26724955812e-4
417,1101,9,3.428211784921e-4,3.428211784921e-4
418,1101,10,0.012878717854619,0.012878717854619
419,1101,11,0.0107134375721216,0.0107134375721216
420,1101,12,9.85785620287e-4,9.85785620287e-4
421,1101,13,7.111569284461e-4,7.111569284461e-4
422,1120,1,0.00123869406039977,0.00260409564340219
423,1120,2,0.00611182763532269,0.00688217446599362
424,1120,3,0.00664861837382584,0.0072862019615859
425,1120,4,0.00204146262937379,0.00350633809258456
426,1120,5,0.00484345141194352,0.00748322057314899
427,1120,6,0.00193703595565844,0.00215960528709845
428,1120,7,0.01653227452516147,0.01990638665380692
429,1120,8,-3.2142314800394e-4,-0.00201855013842297
430,1120,9,0.01234861072346879,0.01389182380341375
431,1120,10,-6.018564454279125e-5,9.7514663171418e-4
432,1120,11,6.8652496944802e-4,0.00255944150607968
433,1120,12,0.01148958454723467,0.01383146517585353
434,1120,13,0.00164392858278,0.00164392858278
435,1120,14,0.001520344056189,0.001520344056189
